-8	-8	518481
-8	-7.9	517042
-8	-7.8	515605
-8	-7.7	514170
-8	-7.6	512737
-8	-7.5	511306
-8	-7.4	509877
-8	-7.3	508450
-8	-7.2	507025
-8	-7.1	505602
-8	-7	504181
-8	-6.9	502762
-8	-6.8	501345
-8	-6.7	499930
-8	-6.6	498517
-8	-6.5	497106
-8	-6.4	495697
-8	-6.3	494290
-8	-6.2	492885
-8	-6.1	491482
-8	-6	490081
-8	-5.9	488682
-8	-5.8	487285
-8	-5.7	485890
-8	-5.6	484497
-8	-5.5	483106
-8	-5.4	481717
-8	-5.3	480330
-8	-5.2	478945
-8	-5.1	477562
-8	-5	476181
-8	-4.9	474802
-8	-4.8	473425
-8	-4.7	472050
-8	-4.6	470677
-8	-4.5	469306
-8	-4.4	467937
-8	-4.3	466570
-8	-4.2	465205
-8	-4.1	463842
-8	-4	462481
-8	-3.9	461122
-8	-3.8	459765
-8	-3.7	458410
-8	-3.6	457057
-8	-3.5	455706
-8	-3.4	454357
-8	-3.3	453010
-8	-3.2	451665
-8	-3.1	450322
-8	-3	448981
-8	-2.9	447642
-8	-2.8	446305
-8	-2.7	444970
-8	-2.6	443637
-8	-2.5	442306
-8	-2.4	440977
-8	-2.3	439650
-8	-2.2	438325
-8	-2.1	437002
-8	-2	435681
-8	-1.9	434362
-8	-1.8	433045
-8	-1.7	431730
-8	-1.6	430417
-8	-1.5	429106
-8	-1.4	427797
-8	-1.3	426490
-8	-1.2	425185
-8	-1.1	423882
-8	-1	422581
-8	-0.899999999999999	421282
-8	-0.8	419985
-8	-0.699999999999999	418690
-8	-0.6	417397
-8	-0.5	416106
-8	-0.399999999999999	414817
-8	-0.3	413530
-8	-0.199999999999999	412245
-8	-0.1	410962
-8	0	409681
-8	0.1	408402
-8	0.200000000000001	407125
-8	0.300000000000001	405850
-8	0.4	404577
-8	0.5	403306
-8	0.6	402037
-8	0.700000000000001	400770
-8	0.800000000000001	399505
-8	0.9	398242
-8	1	396981
-8	1.1	395722
-8	1.2	394465
-8	1.3	393210
-8	1.4	391957
-8	1.5	390706
-8	1.6	389457
-8	1.7	388210
-8	1.8	386965
-8	1.9	385722
-8	2	384481
-8	2.1	383242
-8	2.2	382005
-8	2.3	380770
-8	2.4	379537
-8	2.5	378306
-8	2.6	377077
-8	2.7	375850
-8	2.8	374625
-8	2.9	373402
-8	3	372181
-8	3.1	370962
-8	3.2	369745
-8	3.3	368530
-8	3.4	367317
-8	3.5	366106
-8	3.6	364897
-8	3.7	363690
-8	3.8	362485
-8	3.9	361282
-8	4	360081
-8	4.1	358882
-8	4.2	357685
-8	4.3	356490
-8	4.4	355297
-8	4.5	354106
-8	4.6	352917
-8	4.7	351730
-8	4.8	350545
-8	4.9	349362
-8	5	348181
-8	5.1	347002
-8	5.2	345825
-8	5.3	344650
-8	5.4	343477
-8	5.5	342306
-8	5.6	341137
-8	5.7	339970
-8	5.8	338805
-8	5.9	337642
-8	6	336481
-8	6.1	335322
-8	6.2	334165
-8	6.3	333010
-8	6.4	331857
-8	6.5	330706
-8	6.6	329557
-8	6.7	328410
-8	6.8	327265
-8	6.9	326122
-8	7	324981
-8	7.1	323842
-8	7.2	322705
-8	7.3	321570
-8	7.4	320437
-8	7.5	319306
-8	7.6	318177
-8	7.7	317050
-8	7.8	315925
-8	7.9	314802
-8	8	313681
-7.9	-8	495836.02
-7.9	-7.9	494428.82
-7.9	-7.8	493023.62
-7.9	-7.7	491620.42
-7.9	-7.6	490219.22
-7.9	-7.5	488820.02
-7.9	-7.4	487422.82
-7.9	-7.3	486027.62
-7.9	-7.2	484634.42
-7.9	-7.1	483243.22
-7.9	-7	481854.02
-7.9	-6.9	480466.82
-7.9	-6.8	479081.62
-7.9	-6.7	477698.42
-7.9	-6.6	476317.22
-7.9	-6.5	474938.02
-7.9	-6.4	473560.82
-7.9	-6.3	472185.62
-7.9	-6.2	470812.42
-7.9	-6.1	469441.22
-7.9	-6	468072.02
-7.9	-5.9	466704.82
-7.9	-5.8	465339.62
-7.9	-5.7	463976.42
-7.9	-5.6	462615.22
-7.9	-5.5	461256.02
-7.9	-5.4	459898.82
-7.9	-5.3	458543.62
-7.9	-5.2	457190.42
-7.9	-5.1	455839.22
-7.9	-5	454490.02
-7.9	-4.9	453142.82
-7.9	-4.8	451797.62
-7.9	-4.7	450454.42
-7.9	-4.6	449113.22
-7.9	-4.5	447774.02
-7.9	-4.4	446436.82
-7.9	-4.3	445101.62
-7.9	-4.2	443768.42
-7.9	-4.1	442437.22
-7.9	-4	441108.02
-7.9	-3.9	439780.82
-7.9	-3.8	438455.62
-7.9	-3.7	437132.42
-7.9	-3.6	435811.22
-7.9	-3.5	434492.02
-7.9	-3.4	433174.82
-7.9	-3.3	431859.62
-7.9	-3.2	430546.42
-7.9	-3.1	429235.22
-7.9	-3	427926.02
-7.9	-2.9	426618.82
-7.9	-2.8	425313.62
-7.9	-2.7	424010.42
-7.9	-2.6	422709.22
-7.9	-2.5	421410.02
-7.9	-2.4	420112.82
-7.9	-2.3	418817.62
-7.9	-2.2	417524.42
-7.9	-2.1	416233.22
-7.9	-2	414944.02
-7.9	-1.9	413656.82
-7.9	-1.8	412371.62
-7.9	-1.7	411088.42
-7.9	-1.6	409807.22
-7.9	-1.5	408528.02
-7.9	-1.4	407250.82
-7.9	-1.3	405975.62
-7.9	-1.2	404702.42
-7.9	-1.1	403431.22
-7.9	-1	402162.02
-7.9	-0.899999999999999	400894.82
-7.9	-0.8	399629.62
-7.9	-0.699999999999999	398366.42
-7.9	-0.6	397105.22
-7.9	-0.5	395846.02
-7.9	-0.399999999999999	394588.82
-7.9	-0.3	393333.62
-7.9	-0.199999999999999	392080.42
-7.9	-0.1	390829.22
-7.9	0	389580.02
-7.9	0.1	388332.82
-7.9	0.200000000000001	387087.62
-7.9	0.300000000000001	385844.42
-7.9	0.4	384603.22
-7.9	0.5	383364.02
-7.9	0.6	382126.82
-7.9	0.700000000000001	380891.62
-7.9	0.800000000000001	379658.42
-7.9	0.9	378427.22
-7.9	1	377198.02
-7.9	1.1	375970.82
-7.9	1.2	374745.62
-7.9	1.3	373522.42
-7.9	1.4	372301.22
-7.9	1.5	371082.02
-7.9	1.6	369864.82
-7.9	1.7	368649.62
-7.9	1.8	367436.42
-7.9	1.9	366225.22
-7.9	2	365016.02
-7.9	2.1	363808.82
-7.9	2.2	362603.62
-7.9	2.3	361400.42
-7.9	2.4	360199.22
-7.9	2.5	359000.02
-7.9	2.6	357802.82
-7.9	2.7	356607.62
-7.9	2.8	355414.42
-7.9	2.9	354223.22
-7.9	3	353034.02
-7.9	3.1	351846.82
-7.9	3.2	350661.62
-7.9	3.3	349478.42
-7.9	3.4	348297.22
-7.9	3.5	347118.02
-7.9	3.6	345940.82
-7.9	3.7	344765.62
-7.9	3.8	343592.42
-7.9	3.9	342421.22
-7.9	4	341252.02
-7.9	4.1	340084.82
-7.9	4.2	338919.62
-7.9	4.3	337756.42
-7.9	4.4	336595.22
-7.9	4.5	335436.02
-7.9	4.6	334278.82
-7.9	4.7	333123.62
-7.9	4.8	331970.42
-7.9	4.9	330819.22
-7.9	5	329670.02
-7.9	5.1	328522.82
-7.9	5.2	327377.62
-7.9	5.3	326234.42
-7.9	5.4	325093.22
-7.9	5.5	323954.02
-7.9	5.6	322816.82
-7.9	5.7	321681.62
-7.9	5.8	320548.42
-7.9	5.9	319417.22
-7.9	6	318288.02
-7.9	6.1	317160.82
-7.9	6.2	316035.62
-7.9	6.3	314912.42
-7.9	6.4	313791.22
-7.9	6.5	312672.02
-7.9	6.6	311554.82
-7.9	6.7	310439.62
-7.9	6.8	309326.42
-7.9	6.9	308215.22
-7.9	7	307106.02
-7.9	7.1	305998.82
-7.9	7.2	304893.62
-7.9	7.3	303790.42
-7.9	7.4	302689.22
-7.9	7.5	301590.02
-7.9	7.6	300492.82
-7.9	7.7	299397.62
-7.9	7.8	298304.42
-7.9	7.9	297213.22
-7.9	8	296124.02
-7.8	-8	473972
-7.8	-7.9	472596.2
-7.8	-7.8	471222.4
-7.8	-7.7	469850.6
-7.8	-7.6	468480.8
-7.8	-7.5	467113
-7.8	-7.4	465747.2
-7.8	-7.3	464383.4
-7.8	-7.2	463021.6
-7.8	-7.1	461661.8
-7.8	-7	460304
-7.8	-6.9	458948.2
-7.8	-6.8	457594.4
-7.8	-6.7	456242.6
-7.8	-6.6	454892.8
-7.8	-6.5	453545
-7.8	-6.4	452199.2
-7.8	-6.3	450855.4
-7.8	-6.2	449513.6
-7.8	-6.1	448173.8
-7.8	-6	446836
-7.8	-5.9	445500.2
-7.8	-5.8	444166.4
-7.8	-5.7	442834.6
-7.8	-5.6	441504.8
-7.8	-5.5	440177
-7.8	-5.4	438851.2
-7.8	-5.3	437527.4
-7.8	-5.2	436205.6
-7.8	-5.1	434885.8
-7.8	-5	433568
-7.8	-4.9	432252.2
-7.8	-4.8	430938.4
-7.8	-4.7	429626.6
-7.8	-4.6	428316.8
-7.8	-4.5	427009
-7.8	-4.4	425703.2
-7.8	-4.3	424399.4
-7.8	-4.2	423097.6
-7.8	-4.1	421797.8
-7.8	-4	420500
-7.8	-3.9	419204.2
-7.8	-3.8	417910.4
-7.8	-3.7	416618.6
-7.8	-3.6	415328.8
-7.8	-3.5	414041
-7.8	-3.4	412755.2
-7.8	-3.3	411471.4
-7.8	-3.2	410189.6
-7.8	-3.1	408909.8
-7.8	-3	407632
-7.8	-2.9	406356.2
-7.8	-2.8	405082.4
-7.8	-2.7	403810.6
-7.8	-2.6	402540.8
-7.8	-2.5	401273
-7.8	-2.4	400007.2
-7.8	-2.3	398743.4
-7.8	-2.2	397481.6
-7.8	-2.1	396221.8
-7.8	-2	394964
-7.8	-1.9	393708.2
-7.8	-1.8	392454.4
-7.8	-1.7	391202.6
-7.8	-1.6	389952.8
-7.8	-1.5	388705
-7.8	-1.4	387459.2
-7.8	-1.3	386215.4
-7.8	-1.2	384973.6
-7.8	-1.1	383733.8
-7.8	-1	382496
-7.8	-0.899999999999999	381260.2
-7.8	-0.8	380026.4
-7.8	-0.699999999999999	378794.6
-7.8	-0.6	377564.8
-7.8	-0.5	376337
-7.8	-0.399999999999999	375111.2
-7.8	-0.3	373887.4
-7.8	-0.199999999999999	372665.6
-7.8	-0.1	371445.8
-7.8	0	370228
-7.8	0.1	369012.2
-7.8	0.200000000000001	367798.4
-7.8	0.300000000000001	366586.6
-7.8	0.4	365376.8
-7.8	0.5	364169
-7.8	0.6	362963.2
-7.8	0.700000000000001	361759.4
-7.8	0.800000000000001	360557.6
-7.8	0.9	359357.8
-7.8	1	358160
-7.8	1.1	356964.2
-7.8	1.2	355770.4
-7.8	1.3	354578.6
-7.8	1.4	353388.8
-7.8	1.5	352201
-7.8	1.6	351015.2
-7.8	1.7	349831.4
-7.8	1.8	348649.6
-7.8	1.9	347469.8
-7.8	2	346292
-7.8	2.1	345116.2
-7.8	2.2	343942.4
-7.8	2.3	342770.6
-7.8	2.4	341600.8
-7.8	2.5	340433
-7.8	2.6	339267.2
-7.8	2.7	338103.4
-7.8	2.8	336941.6
-7.8	2.9	335781.8
-7.8	3	334624
-7.8	3.1	333468.2
-7.8	3.2	332314.4
-7.8	3.3	331162.6
-7.8	3.4	330012.8
-7.8	3.5	328865
-7.8	3.6	327719.2
-7.8	3.7	326575.4
-7.8	3.8	325433.6
-7.8	3.9	324293.8
-7.8	4	323156
-7.8	4.1	322020.2
-7.8	4.2	320886.4
-7.8	4.3	319754.6
-7.8	4.4	318624.8
-7.8	4.5	317497
-7.8	4.6	316371.2
-7.8	4.7	315247.4
-7.8	4.8	314125.6
-7.8	4.9	313005.8
-7.8	5	311888
-7.8	5.1	310772.2
-7.8	5.2	309658.4
-7.8	5.3	308546.6
-7.8	5.4	307436.8
-7.8	5.5	306329
